"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"
"United States Virgin Islands"	850	" 20"	0.003133276	0.002402988	0.002100445	0.001748053	0.001454836	0.001178503	0.00099225	0.00080871	0.000652306	0.000495324	0.000365442	0.000339082	0.000318195	0.000299469	0.000282343	0.000266737	0.00025212	0.000238408	0.000225575	0.000213553
"United States Virgin Islands"	850	" 25"	0.003743793	0.00287881	0.002519872	0.002100715	0.0017514	0.001421685	0.001198756	0.000978959	0.000791121	0.000602204	0.000445728	0.000419775	0.000399155	0.000380617	0.000362964	0.00034651	0.000331062	0.000316531	0.000302525	0.000289046
"United States Virgin Islands"	850	" 30"	0.00450487	0.003479335	0.003052388	0.002551827	0.002133603	0.001737833	0.001468755	0.001203176	0.000975098	0.000745012	0.000553871	0.000522462	0.000497498	0.000475047	0.000453485	0.0004333	0.000414343	0.000396507	0.000379268	0.000362634
"United States Virgin Islands"	850	" 35"	0.00613471	0.004818871	0.00426502	0.00360644	0.003050572	0.002519137	0.002150363	0.001784828	0.001465144	0.001138278	0.000862895	0.000804998	0.000759086	0.000717893	0.000679218	0.000643473	0.000609975	0.000578538	0.000548706	0.000520399
"United States Virgin Islands"	850	" 40"	0.008838683	0.007115059	0.006378137	0.00548281	0.004715798	0.003971746	0.003439785	0.002909127	0.002432373	0.001935277	0.001508238	0.001394961	0.001305281	0.001224937	0.001150663	0.001082621	0.001018948	0.000959292	0.000903391	0.000850971
"United States Virgin Islands"	850	" 45"	0.013175788	0.010922725	0.009941531	0.008718402	0.007651567	0.006598691	0.005818146	0.005033338	0.004304989	0.003526929	0.002842638	0.002602637	0.002412951	0.002243285	0.002089758	0.001950829	0.001821009	0.001699571	0.001587731	0.001484572
"United States Virgin Islands"	850	" 50"	0.01965306	0.016779876	0.015505373	0.013874684	0.012425988	0.010971481	0.009852164	0.008717848	0.007629985	0.006438178	0.005364983	0.004872965	0.004484807	0.004138187	0.003829203	0.003552094	0.003293507	0.003051965	0.002832327	0.002632237
"United States Virgin Islands"	850	" 55"	0.029132885	0.025572339	0.023965349	0.021856798	0.019950079	0.018004792	0.016452733	0.014868147	0.013299937	0.011539029	0.00991752	0.008959744	0.008205754	0.007533684	0.006939776	0.006410092	0.005916522	0.005456152	0.005040896	0.00466561
"United States Virgin Islands"	850	" 60"	0.042331405	0.037869336	0.035831672	0.03311192	0.030622211	0.028054197	0.025954413	0.023798142	0.021617916	0.019125525	0.016794054	0.015235972	0.014010814	0.012919247	0.011945986	0.011073999	0.010261503	0.009503335	0.008814058	0.00818656
"United States Virgin Islands"	850	" 65"	0.060364574	0.05477288	0.052194092	0.048710079	0.045488523	0.042134874	0.03934477	0.03646115	0.033499835	0.030064576	0.026811542	0.024544976	0.022764668	0.021178506	0.019734791	0.018428162	0.01721085	0.016074019	0.015022089	0.014049276
"United States Virgin Islands"	850	" 70"	0.085239939	0.078465779	0.075311405	0.070993332	0.066959477	0.062722047	0.059127699	0.05539155	0.051489026	0.046891285	0.042485066	0.03926145	0.036736103	0.03448994	0.032396185	0.030480189	0.028697826	0.027034408	0.025463671	0.023984848
"United States Virgin Islands"	850	" 75"	0.118778967	0.110934784	0.107249105	0.102130658	0.097300083	0.09218241	0.08774456	0.083111059	0.078179436	0.072273272	0.066549313	0.062109962	0.058648967	0.055583333	0.052643922	0.049920847	0.047396298	0.045046845	0.042774506	0.040590063
"United States Virgin Islands"	850	" 80"	0.162651599	0.154100853	0.150052447	0.144340082	0.138896181	0.133086938	0.127917837	0.122509582	0.116630592	0.109467389	0.102459047	0.096619936	0.092104609	0.088137143	0.084200032	0.080501954	0.077095097	0.073944191	0.070806434	0.067713974
"United States Virgin Islands"	850	" 85"	0.217862243	0.209269997	0.205181844	0.199307613	0.193661157	0.187607895	0.182049118	0.176246678	0.169783417	0.161765509	0.153875302	0.14667435	0.141181145	0.136424849	0.131495447	0.126792168	0.122507387	0.11859205	0.11454589	0.110434179
"United States Virgin Islands"	850	" 90"	0.284112714	0.276402194	0.272734342	0.267344058	0.26212998	0.256543136	0.251190914	0.245664432	0.239319311	0.231298306	0.223418247	0.215286585	0.209225253	0.204116323	0.198503773	0.193051464	0.188181793	0.18383307	0.179107994	0.174114452
"United States Virgin Islands"	850	" 95"	0.359283509	0.353459661	0.350720854	0.346556783	0.342521194	0.338248306	0.333863699	0.329469307	0.324193422	0.317379515	0.310803764	0.302642081	0.296803963	0.292133166	0.286532908	0.280974147	0.276188887	0.272107976	0.267320935	0.261980025
"United States Virgin Islands"	850	"100+"	0.599904394	0.595319073	0.593217638	0.590102493	0.587157205	0.584117597	0.58105645	0.578063716	0.574530361	0.570038199	0.565848619	0.560798404	0.557424517	0.554957012	0.551668603	0.548373892	0.545713173	0.543636669	0.540922197	0.537699354
"Uruguay"	858	"  0"	0.06526762	0.060472524	0.054605059	0.054042827	0.053470106	0.049029446	0.038043809	0.025566048	0.022961252	0.017741045	0.016236797	0.014623292	0.012727517	0.011082575	0.009635582	0.008405441	0.007340114	0.006347625	0.005427608	0.004569636
"Uruguay"	858	"  1"	0.002107659	0.001885197	0.001632425	0.001613714	0.00158943	0.001373967	0.001018481	0.000886773	0.000802319	0.000814788	0.000894698	0.00082526	0.000700719	0.000607532	0.000523139	0.000458063	0.000400295	0.000355036	0.000318961	0.000284736
"Uruguay"	858	"  5"	0.000818268	0.000760587	0.0006907	0.000683134	0.000675527	0.000638704	0.000538736	0.000517308	0.000434257	0.000347458	0.000304895	0.000270903	0.000247301	0.000226588	0.000207938	0.00019068	0.000177099	0.000163556	0.000150737	0.000139229
"Uruguay"	858	" 10"	0.000667282	0.000621365	0.000565499	0.000559448	0.000553548	0.000513967	0.000500318	0.000508655	0.000497743	0.000434408	0.000331925	0.000272627	0.00024629	0.000224447	0.000206116	0.000188834	0.000174387	0.000161586	0.000148536	0.000137599
"Uruguay"	858	" 15"	0.001266041	0.001179846	0.001072288	0.001062633	0.001051768	0.000966011	0.000888869	0.000818915	0.000956491	0.000931417	0.000739279	0.000612259	0.00054558	0.00048746	0.00043758	0.000394689	0.000355639	0.000321857	0.000289072	0.00025816
"Uruguay"	858	" 20"	0.00176797	0.001648967	0.00150003	0.001486092	0.001470918	0.001355579	0.001221007	0.001103494	0.001328364	0.001350621	0.001148391	0.000984166	0.000877045	0.000784058	0.000702763	0.000634101	0.000572707	0.000517803	0.00046608	0.000417621
"Uruguay"	858	" 25"	0.002011084	0.001876006	0.001708284	0.001691699	0.001675037	0.001523429	0.001386469	0.001275532	0.001487056	0.001520159	0.001350286	0.001190208	0.001072899	0.00097163	0.000881777	0.000805214	0.000739401	0.000677287	0.000620823	0.000567617
"Uruguay"	858	" 30"	0.002405014	0.002245592	0.002046455	0.002026404	0.002007395	0.001809004	0.001669955	0.001592598	0.001719387	0.001683343	0.001486844	0.001324114	0.001217662	0.001125459	0.001043145	0.000972589	0.000912466	0.000855944	0.000803553	0.000753041
"Uruguay"	858	" 35"	0.003375626	0.003156867	0.002879971	0.002852043	0.002825319	0.002567673	0.002392665	0.00238747	0.002301359	0.00209014	0.001823697	0.001636584	0.001531878	0.001440771	0.001360205	0.001290878	0.001230036	0.001175176	0.001122929	0.001072302
"Uruguay"	858	" 40"	0.005181178	0.004850252	0.004433684	0.004393088	0.004351272	0.004033742	0.003783011	0.003827582	0.003566111	0.003146836	0.002709084	0.002425523	0.002284038	0.002158909	0.002049114	0.001953714	0.00187104	0.001794581	0.001722963	0.001654841
"Uruguay"	858	" 45"	0.008279104	0.007768343	0.007124499	0.007062201	0.006996189	0.006759199	0.006422504	0.006545946	0.00606717	0.005303386	0.004511333	0.00400555	0.003757723	0.003538773	0.003346035	0.003180376	0.003036491	0.002902318	0.002776839	0.002658861
"Uruguay"	858	" 50"	0.012998083	0.01223984	0.011274738	0.011180759	0.011082912	0.011013878	0.010679518	0.011032855	0.010075949	0.008822496	0.007713236	0.006904716	0.006428804	0.006013595	0.005646924	0.005333313	0.005059445	0.004805904	0.004569742	0.004346839
"Uruguay"	858	" 55"	0.019669544	0.018617667	0.01725909	0.017125656	0.016989993	0.016811524	0.01639261	0.016777195	0.015842757	0.014347354	0.012796606	0.011521986	0.010678505	0.009945616	0.009298941	0.008746166	0.008264594	0.007818952	0.007404154	0.007015012
"Uruguay"	858	" 60"	0.029316309	0.027956961	0.026174708	0.025997677	0.025818871	0.025350232	0.024640052	0.024813808	0.024023737	0.022272406	0.020113454	0.018216794	0.016901977	0.015762804	0.014759189	0.01390225	0.013158005	0.012467579	0.011825013	0.011224495
"Uruguay"	858	" 65"	0.04404403	0.042366474	0.040131513	0.039906968	0.039681327	0.03902125	0.037847243	0.037654574	0.036176855	0.033793854	0.031198261	0.028571036	0.026592324	0.024886745	0.023389193	0.022113775	0.021007732	0.019982433	0.019028599	0.018136811
"Uruguay"	858	" 70"	0.065585081	0.063632733	0.060982626	0.060712712	0.060443804	0.059541382	0.057644176	0.056682284	0.054076869	0.050911563	0.048039899	0.04449638	0.041561867	0.039045179	0.036843065	0.034972815	0.033353746	0.031854393	0.030460574	0.029157304
"Uruguay"	858	" 75"	0.096423734	0.094347421	0.091461257	0.091161988	0.090868502	0.08968906	0.086710879	0.084330676	0.079971962	0.075905009	0.07316958	0.06856405	0.064305701	0.060670971	0.057501338	0.054817335	0.052498324	0.050353527	0.048361865	0.046500137
"Uruguay"	858	" 80"	0.139266881	0.137373435	0.13464408	0.134353035	0.134077032	0.132638364	0.12813644	0.123397908	0.116488072	0.111497257	0.109685751	0.104001611	0.098014753	0.092926132	0.088502862	0.084768912	0.081549663	0.078576935	0.075820602	0.073246186
"Uruguay"	858	" 85"	0.196423692	0.195193608	0.193261037	0.193041392	0.192852657	0.191280565	0.184795523	0.176517033	0.166201895	0.160453227	0.160797289	0.15426913	0.146218568	0.139400041	0.133490747	0.128518989	0.124242957	0.120302196	0.116655879	0.113255711
"Uruguay"	858	" 90"	0.268802816	0.268830165	0.268506634	0.268440195	0.26842885	0.267016715	0.258209127	0.245184272	0.230816451	0.224750162	0.228816831	0.222033854	0.21183504	0.203222513	0.195780457	0.189543541	0.184195269	0.179279612	0.174744793	0.170528638
"Uruguay"	858	" 95"	0.354806558	0.356634641	0.358678314	0.358842649	0.35909471	0.358328794	0.347151599	0.328540611	0.310056015	0.30440652	0.313706598	0.30759978	0.2956201	0.285531921	0.276844482	0.269601542	0.263415477	0.257752353	0.252551271	0.247741322
"Uruguay"	858	"100+"	0.609084729	0.611299262	0.614060489	0.614316932	0.614679568	0.615766944	0.603405048	0.582805259	0.567884508	0.565244689	0.575956135	0.572475781	0.563065803	0.555431487	0.549014284	0.543815264	0.53945043	0.535543045	0.532013379	0.528821839
"Uzbekistan"	860	"  0"									0.068493269	0.062922088	0.056813735	0.054897111	0.05050379	0.045884169	0.041778874	0.038213696	0.035044951	0.032257909	0.029754259	0.027458124
"Uzbekistan"	860	"  1"									0.003354795	0.003073294	0.002772534	0.002680345	0.002473116	0.002247762	0.002052256	0.00186104	0.001673273	0.001518847	0.001377415	0.001230817
"Uzbekistan"	860	"  5"									0.001677166	0.001576543	0.001507894	0.001418163	0.001228514	0.001041907	0.000890544	0.00076596	0.000660972	0.000580399	0.000506697	0.00044278
"Uzbekistan"	860	" 10"									0.000782804	0.000766095	0.000781512	0.000739777	0.000652821	0.00056388	0.000491672	0.000430065	0.000378327	0.000337213	0.000299349	0.000265996
"Uzbekistan"	860	" 15"									0.001057283	0.001017298	0.001015951	0.000970083	0.000872187	0.000770593	0.000683653	0.000609999	0.000546037	0.000493865	0.000446674	0.000402686
"Uzbekistan"	860	" 20"									0.001735128	0.00167229	0.001671622	0.001597365	0.001434657	0.001267773	0.001124371	0.001005019	0.000899148	0.000813418	0.000734554	0.000664206
"Uzbekistan"	860	" 25"									0.002353075	0.002272204	0.002269743	0.002168429	0.001946149	0.001718995	0.001523811	0.001362468	0.001218672	0.001101032	0.000994527	0.000898433
"Uzbekistan"	860	" 30"									0.003001861	0.002899279	0.002897951	0.002770951	0.00248942	0.00220311	0.001956829	0.001751246	0.001569778	0.001418995	0.001284695	0.001161017
"Uzbekistan"	860	" 35"									0.004042088	0.003911586	0.003911925	0.003750701	0.00338999	0.003019847	0.002700309	0.002431257	0.002193057	0.001993259	0.001814306	0.001651745
"Uzbekistan"	860	" 40"									0.005877426	0.005709092	0.005709268	0.005492759	0.00500441	0.004499658	0.004060072	0.003685274	0.003355768	0.003071046	0.00281832	0.002588108
"Uzbekistan"	860	" 45"									0.008749332	0.008531127	0.008532964	0.008242148	0.007578426	0.00688781	0.006281459	0.005756245	0.005297914	0.004890818	0.004529034	0.00419966
"Uzbekistan"	860	" 50"									0.01290696	0.012617591	0.012621203	0.012249785	0.011391201	0.010489679	0.009685369	0.00898262	0.008368053	0.007806652	0.007306691	0.006853645
"Uzbekistan"	860	" 55"									0.018797012	0.018412745	0.01841995	0.017967922	0.016903891	0.015776472	0.014755291	0.013853669	0.013062676	0.012317483	0.011655227	0.011054976
"Uzbekistan"	860	" 60"									0.027196221	0.026795361	0.026809439	0.026248826	0.024913218	0.023485159	0.022179121	0.02101368	0.019988159	0.019002645	0.018124206	0.017329371
"Uzbekistan"	860	" 65"									0.039527779	0.039306616	0.039329614	0.038611691	0.036888366	0.035032654	0.03331998	0.031780879	0.030422193	0.029097593	0.027914468	0.026841696
"Uzbekistan"	860	" 70"									0.057067386	0.057257191	0.057294229	0.056402338	0.054243555	0.051902352	0.049720772	0.04774643	0.04599962	0.044267895	0.042719476	0.041314017
"Uzbekistan"	860	" 75"									0.081619216	0.082583314	0.082642015	0.081578549	0.078980379	0.076142929	0.073471994	0.071038173	0.068883596	0.066704285	0.064756683	0.062990147
"Uzbekistan"	860	" 80"									0.115237082	0.11749172	0.117582974	0.116384086	0.113423502	0.11016899	0.107072465	0.104233173	0.101725596	0.099124557	0.096807536	0.094713864
"Uzbekistan"	860	" 85"									0.159925255	0.164116672	0.164255134	0.163004795	0.15987708	0.156419475	0.153092074	0.150026371	0.147340169	0.144458272	0.141911649	0.139632465
"Uzbekistan"	860	" 90"									0.217091236	0.223893496	0.224097277	0.222931353	0.219964843	0.216673067	0.213465602	0.210505465	0.207961757	0.205091285	0.20259894	0.200416601
"Uzbekistan"	860	" 95"									0.286809854	0.296729565	0.29701853	0.296107383	0.293725598	0.291082754	0.288468054	0.286069345	0.284107298	0.281677057	0.27965003	0.277969579
"Uzbekistan"	860	"100+"									0.547736254	0.555851935	0.555947612	0.555490752	0.554243973	0.552824818	0.551399849	0.550046963	0.548956052	0.547497555	0.546307183	0.545352181
"Vanuatu"	548	"  0"										0.048200746	0.039670885	0.033185781	0.028012082	0.02377287	0.020192607	0.017124483	0.014644846	0.012427817	0.010559407	0.009848329
"Vanuatu"	548	"  1"										0.002923928	0.002185639	0.001664472	0.001274676	0.000987794	0.000765819	0.000586193	0.00046447	0.00035795	0.000272524	0.000256407
"Vanuatu"	548	"  5"										0.001252705	0.000977836	0.000776352	0.00062214	0.000503901	0.00040862	0.000328775	0.000271296	0.000219793	0.000176626	0.000162529
"Vanuatu"	548	" 10"										0.000855606	0.000710844	0.000597549	0.00050453	0.000427741	0.000362559	0.000306515	0.000261286	0.000220756	0.000185957	0.000167847
"Vanuatu"	548	" 15"										0.001463091	0.001228254	0.001042631	0.000888552	0.000760553	0.00065145	0.000557262	0.000479818	0.000410444	0.00035031	0.000314352
"Vanuatu"	548	" 20"										0.002027638	0.001697145	0.001437881	0.00122446	0.001047345	0.000896486	0.000766296	0.000659311	0.000563496	0.00048159	0.000441523
"Vanuatu"	548	" 25"										0.002175957	0.00181735	0.001531957	0.001293166	0.001097157	0.000931411	0.000789017	0.000674183	0.000571333	0.000485251	0.000457751
"Vanuatu"	548	" 30"										0.002385782	0.002001088	0.001688712	0.001421795	0.001203323	0.001018937	0.000860737	0.000733849	0.000620203	0.000525969	0.000503025
"Vanuatu"	548	" 35"										0.003054055	0.002572618	0.002184349	0.001855089	0.001582518	0.001350754	0.001151049	0.000987785	0.000841603	0.000720393	0.000690667
"Vanuatu"	548	" 40"										0.004311208	0.003719097	0.003229454	0.002804132	0.002442394	0.002129475	0.001856845	0.00162334	0.001414396	0.001239362	0.001180911
"Vanuatu"	548	" 45"										0.006457642	0.005746794	0.005130808	0.004572758	0.004081746	0.003648228	0.003265239	0.002918576	0.002608694	0.002344192	0.002213963
"Vanuatu"	548	" 50"										0.009963115	0.009080803	0.00829646	0.007571063	0.006912995	0.006321882	0.005792931	0.005290269	0.004841602	0.004448574	0.00417082
"Vanuatu"	548	" 55"										0.015500047	0.014372795	0.013361919	0.012421362	0.011546465	0.010750129	0.010029987	0.009318461	0.00868454	0.008113518	0.007581089
"Vanuatu"	548	" 60"										0.024461653	0.022956342	0.021597143	0.020326291	0.019126299	0.018025014	0.017021772	0.0160087	0.015105555	0.01427007	0.013333846
"Vanuatu"	548	" 65"										0.039590651	0.037481337	0.035558892	0.033748371	0.032024115	0.030432387	0.028973417	0.02748453	0.026152126	0.024880903	0.023222275
"Vanuatu"	548	" 70"										0.063371333	0.060532419	0.05791967	0.055441828	0.053061579	0.050852984	0.048817321	0.046716426	0.044831869	0.042963413	0.040080807
"Vanuatu"	548	" 75"										0.099731034	0.096123452	0.092769475	0.089568565	0.086467734	0.083579911	0.080906621	0.078114543	0.075610392	0.073000621	0.068144643
"Vanuatu"	548	" 80"										0.153091838	0.148865646	0.144895319	0.141087875	0.137371668	0.133907977	0.130695583	0.127298611	0.12426686	0.120883275	0.113092871
"Vanuatu"	548	" 85"										0.227039046	0.222620782	0.218424463	0.214392608	0.210436604	0.2067676	0.203375267	0.19974377	0.196548614	0.192599737	0.180963887
"Vanuatu"	548	" 90"										0.322125711	0.31819038	0.314404117	0.310778864	0.307220387	0.30397587	0.301016363	0.297813323	0.295092514	0.291091069	0.275290503
"Vanuatu"	548	" 95"										0.433740221	0.430994457	0.428292947	0.425743692	0.42327069	0.421124785	0.419248692	0.417207249	0.415642638	0.412265389	0.393148368
"Vanuatu"	548	"100+"										0.703707245	0.701587295	0.699517505	0.697595007	0.695810602	0.69436756	0.693176879	0.691975653	0.691141365	0.687823244	0.665429457
